title;bibtex;url;year;num_citations;num_versions;url_pdf;url_citations;url_versions;excerpt;type
Exclusion of the dymeclin and PAPSS2 genes in a novel form of spondyloepimetaphyseal dysplasia and mental retardation;Genevive2005ExclusionOT;https://www.nature.com/articles/5201339;2005;6;10;None;http://scholar.google.com/scholar?cites=13910464281773940699&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13910464281773940699&hl=en&as_sdt=0,5;Spondyloepimetaphyseal dysplasias (SEMD) represent a heterogeneous group of conditionscomposed of at least 15 well-defined entities. The classification is based on clinical, radiologicaland molecular findings. Among them, several conditions also include a mental retardation … ;?
Long-term and significant correction of brain lesions in adult mucopolysaccharidosis type VII mice using recombinant AAV vectors;Bosch2000LongtermAS;https://www.sciencedirect.com/science/article/pii/S1525001699900059;2000;140;12;None;http://scholar.google.com/scholar?cites=17609237152744959154&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17609237152744959154&hl=en&as_sdt=0,5;… We also thank MC Cumont for valuable advice. This work was supported by grants from VaincreLes Maladies Lysosomales and the Biomed II program of the European Community. AB issupported by a Marie Curie fellowship from the European Commission … ;bourse
Genetic evidence for nonredundant functional cooperativity between NPC1 and NPC2 in lipid transport;Sleat2004GeneticEF;https://www.pnas.org/content/101/16/5886.short;2004;315;15;None;http://scholar.google.com/scholar?cites=17581168340785623847&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17581168340785623847&hl=en&as_sdt=0,5;"Skip to main content. Submit; About: Editorial Board; PNAS Staff; FAQ; Rights and Permissions;Site Map. Contact; Journal Club; Subscribe: Subscription Rates; Subscriptions FAQ; Open Access;Recommend PNAS to Your Librarian. Log in; Log out; My Cart. Main menu … ";?
Accumulation of GM2 ganglioside in Niemann-Pick disease type C fibroblasts;Yano1996AccumulationOG;https://www.jstage.jst.go.jp/article/pjab1977/72/10/72_10_214/_article/-char/ja/;1996;28;5;None;http://scholar.google.com/scholar?cites=6567375583685933935&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6567375583685933935&hl=en&as_sdt=0,5;"… Aid for Scientific Research (#04670597 and #07670864) from the Ministry of Education, Scienceand Culture and by a research grant (5B-1) for Nervous and Mental Disorders from the Ministryof Health and Welfare, Japan and by a grant from ""Vaincre les Maladies Lysosomales … ";bourse
Bcl-2 alters the balance between apoptosis and necrosis, but does not prevent cell death induced by oxidized low density lipoproteins;Meilhac1999Bcl2AT;https://www.fasebj.org/doi/abs/10.1096/fasebj.13.3.485;1999;89;9;None;http://scholar.google.com/scholar?cites=6741537332649028605&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6741537332649028605&hl=en&as_sdt=0,5;… IEB was the recipient of a fellowship from 'Vaincre les Maladies Lysosomales'. References.1 Stary, HC (1990) The sequence of cell and matrix changes in atherosclerotic lesions ofcoronary arteries in the first forty years of life. Eur. Heart J. 11 (Suppl … ;bourse
Active-site motifs of lysosomal acid hydrolases: invariant features of clan GH-A glycosyl hydrolases deduced from hydrophobic cluster analysis;Durand1997ActivesiteMO;https://academic.oup.com/glycob/article-abstract/7/2/277/598158;1997;82;11;None;http://scholar.google.com/scholar?cites=12294514988526399481&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=12294514988526399481&hl=en&as_sdt=0,5;"… We also thank Xue-Jun Zhang (University of Oregon) for pro- viding EDPDB software. We areindebted to Luc Canard (Paris) for his help in production of HCA plots. This work was supportedby grants from the Association Vaincre les Maladies Lysosomales (VML; Evry, France) … ";bourse
Characterization of iduronate sulphatase mutants affecting N-glycosylation sites and the cysteine-84 residue;Millat1997CharacterizationOI;https://portlandpress.com/biochemj/article-abstract/326/1/243/33786;1997;41;6;None;http://scholar.google.com/scholar?cites=15777442312082106314&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15777442312082106314&hl=en&as_sdt=0,5;… the modification of the conserved cysteine for sulphatase activity. This work wassupported by Vaincre les Maladies Lysosomales and an HCL-CNRS grant. We thankProfessor JJ Hopwood (Adelaide Children's Hospital, North … ;bourse
Structure and function of the NPC2 protein;Vanier2004StructureAF;https://www.sciencedirect.com/science/article/pii/S1388198104001301;2004;122;6;None;http://scholar.google.com/scholar?cites=3382298187866760765&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=3382298187866760765&hl=en&as_sdt=0,5;… Acknowledgement. Work from the authors' laboratory discussed in this article has been supportedby grants from the Institut National de la Santé et de la Recherche Médicale and by Vaincre lesMaladies Lysosomales and Fondation pour la Recherche Medicale … ;bourse
α-Crystallin C-terminal domain: on the track of an Ig fold;Mornon1998alphaCrystallinCD;https://www.sciencedirect.com/science/article/pii/S0141813098000191;1998;41;5;None;http://scholar.google.com/scholar?cites=909771229841960932&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=909771229841960932&hl=en&as_sdt=0,5;… Acknowledgements. The authors gratefully acknowledge the constant financial supportof the CNRS and PD the support of the Association 'Vaincre les Maladies Lysosomales'.AT wishes to particularly acknowledge the Alcon Research Institute … ;bourse
A versatile and scalable two-step ion-exchange chromatography process for the purification of recombinant adeno-associated virus serotypes-2 and-5;Brument2002AVA;https://www.sciencedirect.com/science/article/pii/S1525001602907197;2002;144;14;None;http://scholar.google.com/scholar?cites=10085871796410831200&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=10085871796410831200&hl=en&as_sdt=0,5;… This work was supported by Amersham Biosciences, the Association Française contre lesMyopathies, Vaincre les Maladies Lysosomales, the Association Nantaise de Thérapie Génique,and the Fondation pour la Thérapie Génique en Pays de la Loire … ;bourse
The European Gaucher Alliance: a survey of member patient organisations' activities, healthcare environments and concerns;nidar2014TheEG;https://ojrd.biomedcentral.com/articles/10.1186/s13023-014-0134-4;2014;8;13;None;http://scholar.google.com/scholar?cites=17925061154237842157&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17925061154237842157&hl=en&as_sdt=0,5;The European Gaucher Alliance (EGA) was established in 1994 and constituted in 2008 as anumbrella group supporting patient organisations for Gaucher disease. Every two years, the EGAconducts a questionnaire survey of member associations to help develop its priorities and … ;?
Signal transduction pathways in macroautophagy;Codogno1997SignalTP;https://www.sciencedirect.com/science/article/pii/S0898656896001301;1997;42;8;None;http://scholar.google.com/scholar?cites=16889675234020830046&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16889675234020830046&hl=en&as_sdt=0,5;… The authors' research is supported by institutional funding from the Institut National de la Santéet de la Recherche Médicale (INSERM) and by grants from the Association pour la Recherchesur le Cancer (n°6014), Vaincre les Maladies Lysosomales … ;bourse
The conundrum between immunological memory to adenovirus and their use as vectors in clinical gene therapy;Perreau2006TheCB;https://link.springer.com/article/10.1385/MB:34:2:247;2006;27;17;None;http://scholar.google.com/scholar?cites=6111644963076238227&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6111644963076238227&hl=en&as_sdt=0,5;… Acknowledgments Our work is supported by the association Vaincre les Maladies Lysosomales(VML), the Association Francaise contre les Myopathies (AFM), Fondation pour la RechercheMedicale, Association pour la Recherche sur le Cancer and Vaincre la Mucoviscidose … ;bourse
Localisation of a gene for mucopolysaccharidosis IIIC to the pericentromeric region of chromosome 8;Ausseil2004LocalisationOA;https://jmg.bmj.com/content/41/12/941.short;2004;22;15;None;http://scholar.google.com/scholar?cites=13203084326161095333&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13203084326161095333&hl=en&as_sdt=0,5;Skip to main content. We use cookies to improve our service and to tailor our content andadvertising to you. More info You can manage your cookie settings via your browser at any time.To learn more about how we use cookies, please see our cookies policy … ;?
Disruption of murine Hexa gene leads to enzymatic deficiency and to neuronal lysosomal storage, similar to that observed in Tay-Sachs disease;CohenTannoudji1995DisruptionOM;https://link.springer.com/article/10.1007/BF00292433;1995;65;9;None;http://scholar.google.com/scholar?cites=7198308903883873698&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7198308903883873698&hl=en&as_sdt=0,5;"… M. Cohen-Tannoudji was supported by a fellowship from the association ""Vaincre les MaladiesLysosomales"". T. Beccari is grateful to CNR British Council Agreement for a travel grant.References Adachi, M., Volk, BW, Schneck, L., Relkin, R. (1974) … ";bourse
The role of the iminosugar N-butyldeoxynojirimycin (miglustat) in the management of type I (non-neuronopathic) Gaucher disease: A position statement;Cox2003TheRO;https://link.springer.com/article/10.1023/A:1025902113005;2003;256;17;None;http://scholar.google.com/scholar?cites=7368751117079894347&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7368751117079894347&hl=en&as_sdt=0,5;"… Susan Lewis, Gauchers Association, London, UK; Dr Raul Chertkoff, Israeli Gaucher PatientsAssociation, Israel; Ria Guijt, Gaucher Vereniging Nederland; Ghislaine Surrel, Vaincre lesMaladies Lysosomales, France; Fernanda Torquati, Associazione Italiana Gaucher, Italy … ";ref asso
Control of the expression and activity of the Gα-interacting protein (GAIP) in human intestinal cells;OgierDenis1997ControlOT;http://www.jbc.org/content/272/39/24599.short;1997;56;5;None;http://scholar.google.com/scholar?cites=8247564605951904316&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8247564605951904316&hl=en&as_sdt=0,5;… Footnotes. ↵* This work was supported by institutional funding from the Institut National de laSanté et de la Recherche Médicale (INSERM) and by Grant 6014 from the Association pour laRecherche sur le Cancer, the Association Vaincre les Maladies Lysosomales.The costs of … ;bourse
Long-term control of erythropoietin secretion by doxycycline in mice transplanted with engineered primary myoblasts;Bohl1997LongtermCO;https://link.springer.com/content/pdf/10.1038/nm0397-299.pdf;1997;209;6;http://scholar.google.com/https://link.springer.com/content/pdf/10.1038/nm0397-299.pdf;http://scholar.google.com/scholar?cites=3778316995959303011&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=3778316995959303011&hl=en&as_sdt=0,5;Page 1. © 1997 Nature Publishing Group http://www.nature.com/naturemedicine .....ARTICLES Long-term control of erythropoietin secretion by doxycycline … ;?
Expression and Trafficking of Lysosomal Procathepsin D in Human Colon Cancer HT-29 Cells are Influenced by the State of Enterocytic Differentiation;pmid9300184;https://books.google.com/books?hl=en&lr=&id=5gy5GU9eb4kC&oi=fnd&pg=PA242&dq=%22Vaincre+les+maladies+lysosomales%22&ots=eMMMFCUF2B&sig=SurgNhc90AAUfRivANAXfLBo6ak;1997;0;0;None;None;None;"… Acknowledgements: this work was supported by grants from CNR (pf ACRO, Rome), AIRC (Milan),MURST (Rome), INSERM (Paris), Association"" Vaincre les Maladies Lysosomales""(Paris). Thiswork is a part of a bilateral project (CNR/INSERM). References Barrett, AJ 1992 … ";bourse
Рекомендации по диагностике и лечению болезни Ниманна-Пика типа С;Wraith2010;https://cyberleninka.ru/article/n/14764152;2010;3;4;None;http://scholar.google.com/scholar?cites=15660311098295257050&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15660311098295257050&hl=en&as_sdt=0,5;"… Ниже перечислены организации, оказывающие помощь пациентам с НП-С в Европе:Ассоциации пациентов. • Франция: Vaincre les Maladies Lysosomales; http://www.vml-asso.org/. • Германия: Niemann-Pick Selbsthilfegruppe. V; http://www.niemannpick.de/news.php … ";?
Control of erythropoietin delivery by doxycycline in mice after intramuscular injection of adeno-associated vector;Bohl1998ControlOE;https://ashpublications.org/blood/article-abstract/92/5/1512/51441;1998;167;6;None;http://scholar.google.com/scholar?cites=3382051983493027746&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=3382051983493027746&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
Cathepsin D in breast cancer: mechanisms and clinical applications, a 1999 overview;Rochefort2000CathepsinDI;https://www.sciencedirect.com/science/article/pii/S0009898199002260;2000;184;9;None;http://scholar.google.com/scholar?cites=4877013996491651039&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4877013996491651039&hl=en&as_sdt=0,5;… this laboratory has been supported by the “Institut National de la Santé et de la RechercheMédicale” and the University of Montpellier 1 with the help of grants from the “Association pourla Recherche sur le Cancer”, the “Association Vaincre les Maladies Lysosomales” and the … ;bourse
Synthesis of new sulfonate and phosphonate derivatives for cation-independent mannose 6-phosphate receptor targeting;Jeanjean2008SynthesisON;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.382.9876&rep=rep1&type=pdf;2008;0;0;None;None;None;… We would like to thank Michel Gleizes for technical assitance. We also wish to thank theorganisations Vaincre les Maladies Lysosomales “ (VML) for the grant assigned to MagaliGary-Bobo and Association pour la Recherche sur le Cancer (ARC) for financial support. ” “ ” … ;bourse
Evaluation of the template letter regarding the disclosure of genetic information within the family in France;Zordan2019EvaluationOT;https://link.springer.com/article/10.1007/s12687-019-00418-7;2019;0;5;None;None;http://scholar.google.com/scholar?cluster=9480161478269348472&hl=en&as_sdt=0,5;… 3. 1.9. Based on these results, we recruited six genetic counsellors, one medical geneticist, twopsychologists, one general practitioner, and five representatives of patient associations (Vaincreles Maladies Lysosomales, Association Française du Syndrome de Rubinstein-Taybi … ;ref asso
